user_id,start_time_iso,end_time_iso,model,api_key_name,api_key,type,price,amount
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-12T00:00:00-04:00,2026-08-13T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,request_count,,215
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-12T00:00:00-04:00,2026-08-13T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,output_tokens,0.00000028,145361
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-13T00:00:00-04:00,2026-08-14T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,input_cache_hit_tokens,0.000000003625,1280
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-13T00:00:00-04:00,2026-08-14T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,input_cache_miss_tokens,0.000000435,4383
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-13T00:00:00-04:00,2026-08-14T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,request_count,,2
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-13T00:00:00-04:00,2026-08-14T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,output_tokens,0.00000087,8351
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-13T00:00:00-04:00,2026-08-14T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,input_cache_hit_tokens,0.0000000028,100992
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-13T00:00:00-04:00,2026-08-14T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,input_cache_miss_tokens,0.00000014,66198
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-13T00:00:00-04:00,2026-08-14T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,request_count,,110
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-13T00:00:00-04:00,2026-08-14T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,output_tokens,0.00000028,74767
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-17T00:00:00-04:00,2026-08-18T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,input_cache_hit_tokens,0.000000022,56704
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-17T00:00:00-04:00,2026-08-18T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,input_cache_miss_tokens,0.00000066,32388
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-17T00:00:00-04:00,2026-08-18T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,request_count,,26
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-17T00:00:00-04:00,2026-08-18T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,output_tokens,0.00000198,111595
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-17T00:00:00-04:00,2026-08-18T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,input_cache_hit_tokens,0.000000007,90752
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-17T00:00:00-04:00,2026-08-18T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,input_cache_miss_tokens,0.00000022,31381
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-17T00:00:00-04:00,2026-08-18T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,request_count,,110
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-17T00:00:00-04:00,2026-08-18T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,output_tokens,0.00000066,65215
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-18T00:00:00-04:00,2026-08-19T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,input_cache_hit_tokens,0.000000022,196992
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-18T00:00:00-04:00,2026-08-19T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,input_cache_miss_tokens,0.00000066,46494
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-18T00:00:00-04:00,2026-08-19T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,request_count,,55
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-18T00:00:00-04:00,2026-08-19T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,output_tokens,0.00000198,245692
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-18T00:00:00-04:00,2026-08-19T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,input_cache_hit_tokens,0.000000007,281344
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-18T00:00:00-04:00,2026-08-19T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,input_cache_miss_tokens,0.00000022,107950
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-18T00:00:00-04:00,2026-08-19T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,request_count,,309
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-18T00:00:00-04:00,2026-08-19T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,output_tokens,0.00000066,182770
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-25T00:00:00-04:00,2026-08-26T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,input_cache_hit_tokens,0.000000044,256
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-25T00:00:00-04:00,2026-08-26T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,input_cache_miss_tokens,0.00000132,458
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-25T00:00:00-04:00,2026-08-26T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,request_count,,2
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-25T00:00:00-04:00,2026-08-26T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,output_tokens,0.00000396,409
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-25T00:00:00-04:00,2026-08-26T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,input_cache_hit_tokens,0.000000014,6784
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-25T00:00:00-04:00,2026-08-26T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,input_cache_miss_tokens,0.00000044,2745
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-25T00:00:00-04:00,2026-08-26T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,request_count,,14
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-25T00:00:00-04:00,2026-08-26T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,output_tokens,0.00000132,4586
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-26T00:00:00-04:00,2026-08-27T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,input_cache_hit_tokens,0.000000022,3456
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-26T00:00:00-04:00,2026-08-27T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,input_cache_miss_tokens,0.00000066,4638
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-26T00:00:00-04:00,2026-08-27T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,request_count,,5
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-26T00:00:00-04:00,2026-08-27T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,output_tokens,0.00000198,9241
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-29T00:00:00-04:00,2026-08-30T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,input_cache_hit_tokens,0.000000022,5344768
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-29T00:00:00-04:00,2026-08-30T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,input_cache_miss_tokens,0.00000066,1042505
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-29T00:00:00-04:00,2026-08-30T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,request_count,,87
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-29T00:00:00-04:00,2026-08-30T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,output_tokens,0.00000198,227277
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-29T00:00:00-04:00,2026-08-30T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,input_cache_hit_tokens,0.000000007,2223616
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-29T00:00:00-04:00,2026-08-30T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,input_cache_miss_tokens,0.00000022,242174
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-29T00:00:00-04:00,2026-08-30T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,request_count,,177
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-29T00:00:00-04:00,2026-08-30T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,output_tokens,0.00000066,197226
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-30T00:00:00-04:00,2026-08-31T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,input_cache_hit_tokens,0.000000007,1725952
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-30T00:00:00-04:00,2026-08-31T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,input_cache_miss_tokens,0.00000022,69516
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-30T00:00:00-04:00,2026-08-31T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,request_count,,45
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-30T00:00:00-04:00,2026-08-31T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,output_tokens,0.00000066,72135
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-31T00:00:00-04:00,2026-09-01T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,input_cache_hit_tokens,0.000000022,57344
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-31T00:00:00-04:00,2026-09-01T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,input_cache_hit_tokens,0.000000044,8960
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-31T00:00:00-04:00,2026-09-01T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,input_cache_miss_tokens,0.00000066,25139
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-31T00:00:00-04:00,2026-09-01T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,input_cache_miss_tokens,0.00000132,46
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-31T00:00:00-04:00,2026-09-01T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,request_count,,32
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-31T00:00:00-04:00,2026-09-01T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,output_tokens,0.00000198,112352
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-31T00:00:00-04:00,2026-09-01T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,output_tokens,0.00000396,8192
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-31T00:00:00-04:00,2026-09-01T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,input_cache_hit_tokens,0.000000007,9088
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-31T00:00:00-04:00,2026-09-01T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,input_cache_miss_tokens,0.00000022,3562
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-31T00:00:00-04:00,2026-09-01T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,request_count,,18
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-08-31T00:00:00-04:00,2026-09-01T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,output_tokens,0.00000066,7297
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-09-01T00:00:00-04:00,2026-09-02T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,input_cache_hit_tokens,0.000000022,130560
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-09-01T00:00:00-04:00,2026-09-02T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,input_cache_hit_tokens,0.000000044,5888
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-09-01T00:00:00-04:00,2026-09-02T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,input_cache_miss_tokens,0.00000066,777
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-09-01T00:00:00-04:00,2026-09-02T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,input_cache_miss_tokens,0.00000132,553
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-09-01T00:00:00-04:00,2026-09-02T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,request_count,,32
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-09-01T00:00:00-04:00,2026-09-02T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,output_tokens,0.00000198,118598
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-09-01T00:00:00-04:00,2026-09-02T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,output_tokens,0.00000396,4893
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-09-01T00:00:00-04:00,2026-09-02T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,input_cache_hit_tokens,0.000000007,8704
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-09-01T00:00:00-04:00,2026-09-02T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,input_cache_hit_tokens,0.000000014,4352
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-09-01T00:00:00-04:00,2026-09-02T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,input_cache_miss_tokens,0.00000022,2731
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-09-01T00:00:00-04:00,2026-09-02T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,input_cache_miss_tokens,0.00000044,223
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-09-01T00:00:00-04:00,2026-09-02T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,request_count,,7
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-09-01T00:00:00-04:00,2026-09-02T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,output_tokens,0.00000066,699
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-09-01T00:00:00-04:00,2026-09-02T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,output_tokens,0.00000132,499
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-09-02T00:00:00-04:00,2026-09-03T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,input_cache_hit_tokens,0.000000022,211584
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-09-02T00:00:00-04:00,2026-09-03T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,input_cache_miss_tokens,0.00000066,9379
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-09-02T00:00:00-04:00,2026-09-03T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,request_count,,154
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-09-02T00:00:00-04:00,2026-09-03T00:00:00-04:00,deepseek-v4-pro,Amaris,sk-601b5***********************cfc3,output_tokens,0.00000198,96221
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-09-02T00:00:00-04:00,2026-09-03T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,input_cache_hit_tokens,0.000000007,120192
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-09-02T00:00:00-04:00,2026-09-03T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,input_cache_miss_tokens,0.00000022,84435
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-09-02T00:00:00-04:00,2026-09-03T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,request_count,,68
Google-8f10fbdf-d6b1-4b26-98e5-16ef1e29d5a3,2026-09-02T00:00:00-04:00,2026-09-03T00:00:00-04:00,deepseek-v4-flash,Amaris,sk-601b5***********************cfc3,output_tokens,0.00000066,77415
